"","x"
"1",2.77443245129267
"2",4.04189408467326
"3",4.57424410528799
"4",7.44766971203886
"5",1.36489288182446
"6",3.53468401356155
"7",2.41779497098646
"8",0.220763723150358
"9",5.20423098396029
"10",6.04661424271554
"11",6.01029762652267
"12",6.09984282613577
"13",4.48087601203586
"14",7.33629907125576
"15",5.53491774357798
"16",4.12023840373154
"17",4.51988436596609
"18",0.163537646366194
"19",0.203470975463794
"20",0.177137458667926
"21",2.86378245889888
"22",4.21137582977176
"23",0.657894736842105
"24",8.0002131022358
"25",5.55657081429723
"26",6.34388917020476
"27",2.82446695973107
"28",2.58985258602791
"29",1.94023630926117
"30",4.31700215217116
"31",3.23164599396581
"32",0.0149220323808103
"33",3.35871080784275
"34",3.48091785992451
"35",11.4697581365439
"36",7.08862929493302
"37",0.106723585912487
"38",3.32999878743786
"39",9.87799367374605
"40",3.44069128043991
"41",2.84580574318704
"42",5.87510587510588
"43",9.27902199508993
"44",4.0131888836552
"45",14.4805472424113
"46",4.10331579234873
"47",5.49025003931436
"48",7.79081820309626
"49",0
"50",0.962294529524095
"51",7.49013476286204
"52",7.44168048645661
"53",5.44185108635378
"54",9.97493072964771
"55",3.05609858701839
"56",7.3587052724744
"57",6.43906608965112
"58",4.20433046037419
"59",8.34882328849123
"60",2.4981738495252
"61",4.64337906001037
"62",23.7179487179487
"63",8.21524169422138
"64",3.10584389047814
"65",5.47268319970166
"66",8.53436600643304
"67",3.10451879958606
"68",3.22695332106408
"69",5.9805494972772
"70",4.76821894558184
