"","x"
"1",2.16664603194255
"2",0.154890101784924
"3",9.63945940751483
"4",1.07551752052735
"5",1.39944713199724
"6",7.80258326392229
"7",2.64926911247107
"8",0
"9",1.68545259758876
"10",1.09522984067952
"11",1.25831972874545
"12",8.53229548686476
"13",9.37742345751776
"14",0.920939670646999
"15",2.23748942212533
"16",0.777403472402177
"17",1.01961090710212
"18",0
"19",0.0119688809096349
"20",0
"21",2.31807986681157
"22",0.580840229153405
"23",0
"24",1.1116833300776
"25",1.28137597420048
"26",0.642698554902037
"27",0.903876442793672
"28",1.47741801532056
"29",1.49041525714566
"30",1.20268388403595
"31",0.307296904682087
"32",0
"33",3.24148908604074
"34",6.02120903480918
"35",0.485870458361616
"36",2.15389513383783
"37",0
"38",5.37165029707772
"39",1.4620675804589
"40",1.14532600157109
"41",0.474162313246598
"42",0.0705834039167372
"43",0.319404779798587
"44",8.03108808290155
"45",1.65455322787516
"46",1.93193612411005
"47",0.735178487183519
"48",0.50155481994182
"49",0
"50",0.0299546935260419
"51",0.219641128732038
"52",2.52072968490879
"53",0.355396481322781
"54",0.681158464177332
"55",1.03932097696172
"56",2.41497028701479
"57",1.33247849548539
"58",0.199705696867774
"59",0.971929050754545
"60",7.84879474068663
"61",1.19737896572856
"62",0.128205128205128
"63",2.77908990710124
"64",1.0290894230412
"65",0.211324507427435
"66",0.516336549856103
"67",0.0431183166609176
"68",0.24468797055379
"69",0.695444631908152
"70",1.88819348679325
