"","x"
"1",0.730469233626346
"2",0.051630033928308
"3",1.36895349751457
"4",0.404764658262981
"5",0.846579129232896
"6",3.76813974495841
"7",0.871991628880363
"8",0.00596658711217184
"9",0.303290932959124
"10",0.524764801361552
"11",0.12432500313952
"12",2.22662974328269
"13",1.93256196296181
"14",0.577538437524389
"15",0.662641098090962
"16",0.855143819642394
"17",0.255879365575436
"18",0
"19",0
"20",0
"21",1.12262122228131
"22",0.284168409566245
"23",0
"24",0.900356946244961
"25",0.475141091104542
"26",0.415481894078085
"27",0.338512894050166
"28",0.705926063533346
"29",1.25876354365838
"30",0.27851626788201
"31",0.343055089954185
"32",0
"33",1.42763718026233
"34",5.76807860523636
"35",0.150048229788146
"36",2.78818602600838
"37",0
"38",0.284952103795319
"39",0.574383692323141
"40",2.07069913589945
"41",0.725385152896549
"42",0.589050589050589
"43",0.139035021794679
"44",1.16344795101272
"45",1.09876015391193
"46",1.41207960815018
"47",0.347932064790061
"48",0.458086735546862
"49",0
"50",0.0187216834537762
"51",2.08472935745663
"52",0.504145936981758
"53",0.643998588496244
"54",1.38375775168228
"55",0.351389473163248
"56",0.214944999367809
"57",0.516108350697227
"58",0.0945974353584192
"59",0.174852714155194
"60",0.969077185293401
"61",0.301701786640268
"62",0.897435897435897
"63",1.23996221067548
"64",0.71082711050018
"65",0.428864441543912
"66",0.520568816658202
"67",0.155225939979303
"68",0.585578049188556
"69",0.289425675212268
"70",2.49107174428061
