"","x"
"1",6.64062939660315
"2",24.0153414957958
"3",4.92718425397713
"4",14.0511159939864
"5",25.7256392536282
"6",2.21841602045964
"7",8.17848875923518
"8",0.00596658711217184
"9",3.20794290284128
"10",5.95836550735144
"11",9.6797689313073
"12",8.32647256941846
"13",3.54328876756522
"14",9.81815343791462
"15",4.57824758681029
"16",9.56206271054677
"17",5.9926556762247
"18",0.0294367763459148
"19",0
"20",0.0118091639111951
"21",3.7239577311721
"22",9.58897881240338
"23",0.657894736842105
"24",3.04558611994104
"25",4.89975812953507
"26",6.69055687557616
"27",3.97635111309622
"28",1.03484826960693
"29",3.59611707604059
"30",20.8254209393594
"31",1.65605095541401
"32",0.0223830485712154
"33",1.96562318769049
"34",9.00934635432269
"35",5.13557929334429
"36",5.8996399970612
"37",0
"38",4.42433612222626
"39",9.88401867751167
"40",2.03770620581304
"41",3.93637906365421
"42",3.05818639151972
"43",5.55263289743975
"44",11.6721620348563
"45",8.91834117144079
"46",6.62430124364974
"47",14.2514546312313
"48",6.27612264687197
"49",0.00964134207481681
"50",0.149773467630209
"51",5.97126051671506
"52",6.84908789386401
"53",1.4934213842819
"54",5.6488322997757
"55",12.6326990175942
"56",9.57137438361361
"57",3.37554095207565
"58",28.7260878705066
"59",5.22982892788507
"60",4.48867786705625
"61",10.3757130061755
"62",1.66666666666667
"63",14.5803810423555
"64",2.30461542271922
"65",10.7216110385978
"66",7.32182156763162
"67",33.5460503621939
"68",6.1360214154258
"69",2.67478704580058
"70",6.19497188925427
