"","x"
"1",0
"2",1.82863964403929
"3",0
"4",0.520258552735299
"5",2.05650982587431
"6",0.86720669439782
"7",0.878147075323724
"8",2.34709099950273
"9",2.77521727679747
"10",2.41637373851911
"11",0.91448499065444
"12",0.711436786939987
"13",0.797209765819631
"14",1.89685693853386
"15",2.57702774277209
"16",0.321027287319422
"17",2.56939234808702
"18",1.10600646588395
"19",1.05708057125061
"20",1.9259882253995
"21",1.35494472662085
"22",2.98817741807506
"23",4.25654382455787
"24",1.25085185429444
"25",0.00344589937973811
