"","x"
"1",1.66980009122159
"2",1.60850974401254
"3",0.984320557491289
"4",1.61053588806815
"5",0
"6",6.19469026548673
"7",4.32780196139823
"8",1.85448948963302
"9",2.51757898568774
"10",0
"11",1.3227939990321
"12",0.416059912627418
"13",4.14306136496003
"14",0.610328638497653
"15",5.16487717315427
"16",2.51231259506048
"17",0.0111144042679312
"18",2.32145988904991
"19",1.21339368489938
"20",1.47758259876974
"21",2.29887752868712
"22",2.94534317363088
"23",4.15878389591424
"24",2.66325660699062
"25",1.74892276496361
"26",1.35653004123957
"27",0.196270853778214
"28",1.77144379328716
"29",0.0216403375892664
"30",0.10966248324601
"31",0.552167463326191
"32",1.22364588821185
"33",0.0332203840276394
"34",0.729653469711666
"35",4.34524081782006
"36",2.24154471668519
"37",0
"38",5.63755141543673
"39",0.352201257861635
"40",2.20712014464742
"41",1.49410222804718
"42",1.26233577526185
"43",0.107584722969338
"44",3.21695827008602
"45",2.0989615149664
"46",2.87041764525682
"47",1.50790513833992
"48",4.73672870709515
"49",1.54571653130731
"50",1.97176786914631
"51",3.35630311302893
"52",5.99148418491484
"53",3.29473985134362
"54",1.91704632861961
"55",1.55098954767914
"56",1.02837512269118
"57",1.77020160629405
"58",0.87501110420183
"59",2.95528208911961
"60",1.65929203539823
"61",1.28089936886396
"62",2.05295491731583
"63",7.37145498545286
"64",1.31573698026793
"65",2.820105280042
"66",1.34753694366037
"67",1.1409782623969
"68",0.999085057020554
"69",2.98581985220691
"70",8.32958126969833
"71",1.65065031894623
"72",2.62285279408567
"73",7.79456193353474
"74",0.106752068321324
"75",0
"76",5.46204330374147
"77",3.24052451948985
"78",0.0140979651936904
"79",1.34187934723254
"80",0.172833236404741
"81",3.23377661507158
"82",4.42493824804673
"83",3.2076942151688
"84",0.0391250222301263
"85",2.46619822358136
"86",1.57728706624606
"87",6.55631597483319
"88",1.807815685918
"89",0.836981466838949
"90",2.8844763807985
"91",2.42053881771297
"92",0
"93",1.47414500683995
"94",1.35049669895724
"95",1.20984564038381
"96",0
"97",5.02419485540969
"98",0
"99",3.70114744198085
"100",2.43732286897755
"101",2.00592497412285
"102",3.66797764438005
"103",1.6362152485257
"104",2.97768242064527
"105",1.60255350114114
"106",1.51507369934775
"107",0
"108",2.16540865189514
"109",6.0056786492927
"110",1.07961796550163
"111",0.495956050663818
"112",1.55250306844593
"113",1.29878774879256
"114",0.539677800870374
"115",1.14259244962557
"116",1.40851653916268
"117",2.03835633374028
"118",6.13859874556303
"119",2.34795996920708
"120",1.19517940153791
"121",2.68031127817658
"122",3.60638984509466
"123",4.14462204229776
"124",3.72459956968683
"125",1.05304918541773
"126",0.0404057895724202
"127",4.28475357863387
"128",3.87961774354586
"129",2.46403541128735
"130",2.52131725962952
"131",0.882157123834887
"132",1.59794616461802
"133",4.04755399912244
"134",0.437944141464221
"135",1.46681698237094
"136",0
"137",3.23707186030893
"138",1.20523180168459
"139",1.90754970118307
"140",2.2439227093289
"141",0
"142",1.52633289986996
"143",2.40497125849181
"144",1.05552432702517
"145",0.152443580929607
"146",0
"147",0.87953091684435
"148",1.19277614447711
"149",4.61547514744151
"150",3.42852804321182
"151",3.19386735391574
"152",1.34153158188932
"153",4.73197781885397
"154",5.42349359835258
"155",2.57666756307208
"156",0.760413039306958
"157",1.11838079548129
"158",1.44905816982916
"159",1.42132801121959
"160",1.7664301141623
"161",3.54549904994233
"162",1.28351795530009
"163",0.774682380224108
"164",1.46863584881602
"165",0.974461747779882
"166",0.515960625983436
"167",4.31549460563174
"168",2.59107903660551
"169",0.832408435072142
"170",4.19520285003532
"171",1.14934386455806
"172",4.96014022550689
"173",1.0811482540077
"174",0.62236165844078
"175",3.23673240339907
"176",5.5058719964788
"177",1.46021932729815
"178",1.7051815702598
"179",4.40286042384383
"180",0.0481000481000481
"181",0
"182",0.161877782274383
"183",0.987402110997617
"184",1.91816330309202
"185",1.26080568558445
"186",0.0834028356964137
"187",0.66010801767562
"188",2.16400911161731
"189",2.37396883593034
"190",1.43570536828964
"191",3.67491166077739
"192",0.797430378193904
"193",1.93161948868201
"194",0.74021854071202
"195",1.74909354604786
"196",1.07621704310267
"197",2.591885370872
"198",1.5524010149854
"199",4.3487329231411
"200",2.81837331199687
"201",3.06262380009142
"202",0.00122538507726053
"203",0
"204",0.74711915917437
"205",0
"206",1.13420547262098
"207",0.396941217675559
"208",0
"209",2.00563197666174
"210",0.701565029681597
"211",0.211135382344991
"212",1.46558799390315
"213",1.57092904516808
"214",2.81568325965789
"215",0.774622371593848
"216",2.32643320939009
"217",5.90273592864891
"218",1.75923530453017
"219",2.26218753534668
"220",2.14210919970082
"221",2.58816964285714
"222",0.0114506314205326
"223",1.67957247246156
"224",1.95970458668049
"225",1.24622255502367
"226",1.25467422399846
"227",0.657173068751174
"228",1.09023179615201
"229",1.89268939989175
"230",2.30831510223769
"231",4.30493676142166
"232",0
"233",2.41457648973076
"234",3.32608926110463
"235",0.848354306012168
"236",2.38432628919968
