"","x"
"1",2.52528061763692
"2",4.63234640348537
"3",11.9163763066202
"4",5.45540115824572
"5",0.0114203053028284
"6",6.6827173347215
"7",4.58231913625759
"8",6.01561977229928
"9",10.1009713946315
"10",0
"11",2.08098080335538
"12",11.7952985229873
"13",3.67448509556838
"14",5.49295774647887
"15",6.74965927600306
"16",6.17893097704063
"17",0.00370480142264375
"18",5.86226312340198
"19",5.76021159404483
"20",4.57781089479358
"21",7.04436732013882
"22",8.93991931675594
"23",10.5512960934648
"24",4.13753907360045
"25",10.3903392837745
"26",4.634479466405
"27",4.46516192345437
"28",20.1784762919552
"29",0.0108201687946332
"30",17.0951626660168
"31",9.62584473380583
"32",2.02483076708979
"33",0.0132881536110557
"34",1.23225465126532
"35",5.6460687005443
"36",5.864258630404
"37",0
"38",5.2821800145173
"39",11.8238993710692
"40",6.26285928050377
"41",7.56412656805842
"42",10.8585094145426
"43",6.99300699300699
"44",5.12103539186706
"45",8.31521075137447
"46",3.50556519963239
"47",6.5296442687747
"48",4.19477269337223
"49",13.7455244083486
"50",15.4940622899395
"51",1.61155387257276
"52",9.42442214111922
"53",16.6809605488851
"54",9.27164073131767
"55",9.6318698721813
"56",9.55429642187918
"57",13.3748565808884
"58",4.0730212312339
"59",4.12395583546339
"60",11.7928255372946
"61",3.41755785413745
"62",8.76956481471953
"63",9.67724392962993
"64",3.57459167471216
"65",5.74519896761399
"66",3.56109795422569
"67",4.91519946042407
"68",3.58543280070581
"69",7.212045992753
"70",8.47028365601081
"71",2.52464584541463
"72",3.92204827136334
"73",12.9873822640839
"74",0.54562168253121
"75",0.0691085003455425
"76",7.24854238082681
"77",14.7763606969643
"78",1.40666363821488
"79",7.12655202356122
"80",1.0058730535783
"81",3.18394634941398
"82",5.89744405220028
"83",18.5359027949981
"84",1.44169778884344
"85",5.41086123662102
"86",7.73135012248207
"87",12.1255675382404
"88",2.99874024337978
"89",9.36107843326326
"90",5.40329095624814
"91",5.27147930182074
"92",0.0106854730993215
"93",5.68317373461012
"94",8.08369840192509
"95",10.7236318124929
"96",0
"97",5.23025630339654
"98",0.0468988158049009
"99",8.85457107525954
"100",8.26684107259647
"101",2.35928186458222
"102",11.3972262471538
"103",6.00121103622578
"104",10.4329169256682
"105",5.42288228095128
"106",12.0448359098146
"107",0.0483325277912035
"108",6.36311987663339
"109",10.5511331947472
"110",6.64031945988226
"111",20.0671448191668
"112",8.65171180111247
"113",6.44734214477489
"114",4.34498042232659
"115",25.3145989346097
"116",9.81910534270267
"117",7.77480721383424
"118",3.662803272223
"119",21.548627149089
"120",5.97278131581899
"121",4.82757753667827
"122",13.8392857142857
"123",7.51308717805542
"124",3.02175472149175
"125",6.50889615261882
"126",2.74326449918467
"127",11.9584013834182
"128",14.2148053059478
"129",20.3541128734784
"130",6.58839837022724
"131",13.7760763426542
"132",8.03018515637156
"133",3.50942552715893
"134",34.3992728474632
"135",6.36529193870093
"136",0
"137",6.46406984553392
"138",6.11518181195645
"139",4.67292759279587
"140",7.99916891751506
"141",0
"142",10.2194408322497
"143",12.0816576920455
"144",3.60533383298982
"145",6.74936481841279
"146",0.0142700851448414
"147",12.953091684435
"148",7.46220075598488
"149",4.01393992493887
"150",3.99904552208857
"151",6.15499921106611
"152",2.1203651947084
"153",13.3086876155268
"154",13.7366818873668
"155",5.4591089730182
"156",2.02255655127813
"157",2.86843963285479
"158",2.40011066792705
"159",9.01882517935164
"160",8.51589015735884
"161",3.92137339340685
"162",12.3998995507687
"163",2.94179386451555
"164",4.42540935036491
"165",5.22348268951442
"166",6.36473415220229
"167",7.51161561048049
"168",7.06025562994522
"169",13.4850166481687
"170",9.7017904855502
"171",13.0129101953353
"172",10.8405103399457
"173",3.81734582057684
"174",3.12711226741146
"175",8.75621292287959
"176",7.90668827401316
"177",5.5759181570619
"178",5.0523898378068
"179",6.25195740682743
"180",1.05820105820106
"181",0
"182",12.9502225819506
"183",32.2664850754738
"184",10.9350120348084
"185",8.28350474368174
"186",0.250208507089241
"187",7.44940081104181
"188",5.44519630175533
"189",5.18423464711274
"190",17.7902621722846
"191",16.7543515246695
"192",2.32537390004796
"193",5.594017295969
"194",17.2100810715545
"195",8.51921682378535
"196",5.97138486457302
"197",4.51470610003405
"198",5.02345956815244
"199",10.7045004218849
"200",6.28990382260251
"201",7.69973081416019
"202",0.00490154030904212
"203",0
"204",9.13004938584272
"205",0.00531166175337955
"206",5.73044317832172
"207",3.91979452454614
"208",6.52295632698768
"209",6.09185389274934
"210",1.58301852851232
"211",1.25658428246846
"212",1.76510088574809
"213",2.56939215463801
"214",8.94676148375937
"215",2.97105161233898
"216",1.92019534935346
"217",9.00124543007513
"218",3.94466306286679
"219",21.1853862685217
"220",7.36075791573174
"221",6.14285714285714
"222",0.782732447817837
"223",11.8006325662559
"224",6.2840114019176
"225",6.10274650335624
"226",1.99290696553128
"227",6.85634097894081
"228",4.99088222961179
"229",7.99416828173834
"230",6.4271071988424
"231",5.62582064259822
"232",0
"233",2.33091824517238
"234",9.53832290893671
"235",7.38861807051355
"236",6.23908980756988
