"","x"
"1",2.50527328571957
"2",1.36879914571401
"3",0.285452983399385
"4",0.571214766774757
"5",0.0996322849688777
"6",0.11213276519399
"7",0.479616306954436
"8",1.07541964744939
"9",0
"10",0.255903222054205
"11",2.26960836060382
"12",1.11297483966453
"13",0.951896526667635
"14",2.2006652793026
"15",2.51927804509066
"16",2.86413087059956
