"","x"
"1",0.336568566061365
"2",0.151640474221119
"3",3.49639192080357
"4",0
"5",0.437277944793659
"6",7.16138911589454
"7",1.70004592185787
"8",0.718012541285721
"9",3.24835132054164
"10",4.04630325397354
"11",4.24037390288307
"12",1.25473259641179
"13",0
"14",1.8784368047685
"15",0.996321275291232
"16",0
"17",1.33294117647059
"18",5.40684553660983
"19",3.33138515488019
"20",1.38019376838003
"21",3.66552119129439
"22",1.94811905746176
"23",0
"24",4.79069379586391
"25",0.524056067685314
"26",2.48483893833189
"27",0
"28",3.03375241408418
"29",0.128700128700129
"30",1.30340333091962
"31",4.13565853590427
"32",2.86061447665336
"33",0.83568482743651
"34",0.252017380509001
"35",4.35898514747339
"36",0.595084345009835
"37",0.351060434618621
"38",1.24738800265022
"39",1.2029829622775
"40",0.185601250366318
"41",1.73174167032257
