"","x"
"1",1.10363180964308
"2",1.29583677970775
"3",15.5528157522573
"4",0
"5",6.17158190265597
"6",5.26115347080619
"7",10.8384956374235
"8",5.63687712412043
"9",5.50802765733036
"10",5.16203285362351
"11",28.0413575718051
"12",7.76336066665398
"13",0
"14",12.6537379843009
"15",0.636112814224402
"16",0
"17",9.01529411764706
"18",2.43856569709127
"19",2.27936879018118
"20",9.20129178920021
"21",11.2188403425517
"22",8.11414840843324
"23",0
"24",2.95196797865243
"25",14.1053163278192
"26",0.366228242892022
"27",0
"28",9.20229705705552
"29",1.93050193050193
"30",1.11030654115375
"31",7.70025551165161
"32",5.80454782155876
"33",3.14738441502062
"34",12.1179391682185
"35",4.53990827618126
"36",25.3750322875479
"37",9.64400731134128
"38",4.09382804138423
"39",5.61210603668826
"40",0.293054605841555
"41",8.21769147290401
